date,name,well,level,evi,evi_mean,evi_sd,evi_cv,dtg_mean,dtg_sd,dtg_cv,evi_z,dtg_z,month,reach,year,wy_ppt,method
2015-09-29T07:00:00Z,D-24-21 17BCB3 [Baumkirchner 3],regional,32.57,0.1905926352128884,0.1699672557021488,0.054683044963254365,0.32172693932930896,33.53237113402062,1.458122203666326,0.04348401721544149,0.3771805232243258,-0.6600071870525117,9,NA,2015,249.9580004622694,obs relative to whole year - MOD09 daily EVI
2002-01-16T07:00:00Z,D-24-21 17BCB3 [Baumkirchner 3],regional,34.51,0.1751362498158787,0.1699672557021488,0.054683044963254365,0.32172693932930896,33.53237113402062,1.458122203666326,0.04348401721544149,0.09452644996640788,0.670471146740109,1,NA,2002,113.95199903647881,obs relative to whole year - MOD09 daily EVI
2007-02-21T07:00:00Z,D-24-21 17BCB3 [Baumkirchner 3],regional,33.23,0.16650875530757628,0.1699672557021488,0.054683044963254365,0.32172693932930896,33.53237113402062,1.458122203666326,0.04348401721544149,-0.0632463023391719,-0.2073702281333745,2,NA,2007,184.12100098421797,obs relative to whole year - MOD09 daily EVI
2008-02-20T07:00:00Z,D-24-21 17BCB3 [Baumkirchner 3],regional,34.3,0.13093415007656967,0.1699672557021488,0.054683044963254365,0.32172693932930896,33.53237113402062,1.458122203666326,0.04348401721544149,-0.7138063663391165,0.5264502961749277,2,NA,2008,190.02100066712592,obs relative to whole year - MOD09 daily EVI
2010-03-17T07:00:00Z,D-24-21 17BCB3 [Baumkirchner 3],regional,30.14,0.11297220242337848,0.1699672557021488,0.054683044963254365,0.32172693932930896,33.53237113402062,1.458122203666326,0.04348401721544149,-1.0422801677753966,-2.326534172163889,3,NA,2010,389.96299934387207,obs relative to whole year - MOD09 daily EVI
2011-03-17T07:00:00Z,D-24-21 17BCB3 [Baumkirchner 3],regional,31.18,0.09888034980787068,0.1699672557021488,0.054683044963254365,0.32172693932930896,33.53237113402062,1.458122203666326,0.04348401721544149,-1.2999807516579724,-1.6132880550791848,3,NA,2011,62.97199984639883,obs relative to whole year - MOD09 daily EVI
2012-04-11T07:00:00Z,D-24-21 17BCB3 [Baumkirchner 3],regional,31.77,0.12050566907172736,0.1699672557021488,0.054683044963254365,0.32172693932930896,33.53237113402062,1.458122203666326,0.04348401721544149,-0.904514126154796,-1.2086580463484389,4,NA,2012,139.2524999845773,obs relative to whole year - MOD09 daily EVI
2013-01-16T07:00:00Z,D-24-21 17BCB3 [Baumkirchner 3],regional,32.78,0.13347550165720304,0.1699672557021488,0.054683044963254365,0.32172693932930896,33.53237113402062,1.458122203666326,0.04348401721544149,-0.6673321514825536,-0.5159863364873304,1,NA,2013,125.85090024769306,obs relative to whole year - MOD09 daily EVI
2014-03-11T07:00:00Z,D-24-21 17BCB3 [Baumkirchner 3],regional,32.94,0.11789825473449687,0.1699672557021488,0.054683044963254365,0.32172693932930896,33.53237113402062,1.458122203666326,0.04348401721544149,-0.952196444119763,-0.40625616462814734,3,NA,2014,100.99600040912628,obs relative to whole year - MOD09 daily EVI
2015-04-02T07:00:00Z,D-24-21 17BCB3 [Baumkirchner 3],regional,32.08,0.12238261988136928,0.1699672557021488,0.054683044963254365,0.32172693932930896,33.53237113402062,1.458122203666326,0.04348401721544149,-0.870189943752313,-0.9960558383712682,4,NA,2015,249.9580004622694,obs relative to whole year - MOD09 daily EVI
